Date,Ticker,Sector,Industry,Open,High,Low,Close,Volume
2018-06-28,GM,Automobiles,Auto Manufacturers,40.45,40.67,39.66,40.52,10173879.0
2018-06-29,GM,Automobiles,Auto Manufacturers,40.67,40.8,39.37,39.4,14054913.0
2018-07-02,GM,Automobiles,Auto Manufacturers,39.08,39.56,38.75,39.5,8608074.0
2018-07-03,GM,Automobiles,Auto Manufacturers,39.71,39.82,38.92,38.97,4975776.0
2018-07-05,GM,Automobiles,Auto Manufacturers,39.61,40.0,39.21,39.47,8351381.0
2018-07-06,GM,Automobiles,Auto Manufacturers,39.38,39.45,38.7,39.16,7897112.0
2018-07-09,GM,Automobiles,Auto Manufacturers,39.38,40.0,39.05,39.75,8148976.0
2018-07-10,GM,Automobiles,Auto Manufacturers,39.84,40.31,39.6,40.09,10140127.0
2018-07-11,GM,Automobiles,Auto Manufacturers,39.5,39.69,39.18,39.3,8840023.0
2018-07-12,GM,Automobiles,Auto Manufacturers,39.6,39.64,39.01,39.27,8250386.0
2018-07-13,GM,Automobiles,Auto Manufacturers,39.11,39.41,38.93,39.36,5152759.0
2018-07-16,GM,Automobiles,Auto Manufacturers,39.31,39.6,39.17,39.56,7466380.0
2018-07-17,GM,Automobiles,Auto Manufacturers,39.5,40.5,39.49,40.03,8806133.0
2018-07-18,GM,Automobiles,Auto Manufacturers,40.06,40.29,39.56,39.87,9180945.0
2018-07-19,GM,Automobiles,Auto Manufacturers,39.58,39.81,39.18,39.31,6778745.0
2018-07-20,GM,Automobiles,Auto Manufacturers,39.07,39.42,38.86,39.4,10962057.0
2018-07-23,GM,Automobiles,Auto Manufacturers,39.2,39.38,38.95,39.27,7687705.0
2018-07-24,GM,Automobiles,Auto Manufacturers,39.87,39.98,39.26,39.48,10760097.0
2018-07-25,GM,Automobiles,Auto Manufacturers,37.45,37.9,36.26,37.65,42414903.0
2018-07-26,GM,Automobiles,Auto Manufacturers,37.07,37.55,36.6,36.75,16719360.0
2018-07-27,GM,Automobiles,Auto Manufacturers,36.83,37.64,36.77,37.53,12630087.0
2018-07-30,GM,Automobiles,Auto Manufacturers,37.66,38.1,37.45,37.67,9460554.0
2018-07-31,GM,Automobiles,Auto Manufacturers,37.79,38.19,37.7,37.91,16479316.0
2018-08-01,GM,Automobiles,Auto Manufacturers,37.89,37.89,36.88,37.14,11179703.0
2018-08-02,GM,Automobiles,Auto Manufacturers,37.0,37.05,36.35,36.62,13066127.0
2018-08-03,GM,Automobiles,Auto Manufacturers,36.65,37.77,36.65,37.73,9375062.0
2018-08-06,GM,Automobiles,Auto Manufacturers,37.57,37.69,37.35,37.6,5266992.0
2018-08-07,GM,Automobiles,Auto Manufacturers,37.7,37.87,37.5,37.58,7652087.0
2018-08-08,GM,Automobiles,Auto Manufacturers,37.61,37.93,37.28,37.66,6760543.0
2018-08-09,GM,Automobiles,Auto Manufacturers,37.67,38.32,37.32,37.51,12413781.0
2018-08-10,GM,Automobiles,Auto Manufacturers,37.32,37.36,36.47,36.59,9326184.0
2018-08-13,GM,Automobiles,Auto Manufacturers,36.59,36.67,35.87,36.16,15575398.0
2018-08-14,GM,Automobiles,Auto Manufacturers,36.25,36.54,36.17,36.2,7326117.0
2018-08-15,GM,Automobiles,Auto Manufacturers,35.82,35.95,35.21,35.94,10720393.0
2018-08-16,GM,Automobiles,Auto Manufacturers,36.18,36.68,36.07,36.29,9414171.0
2018-08-17,GM,Automobiles,Auto Manufacturers,36.08,36.57,35.91,36.38,7796688.0
2018-08-20,GM,Automobiles,Auto Manufacturers,36.63,36.95,36.36,36.77,7072818.0
2018-08-21,GM,Automobiles,Auto Manufacturers,36.75,37.07,36.74,36.91,10048476.0
2018-08-22,GM,Automobiles,Auto Manufacturers,36.6,36.72,36.1,36.13,8871210.0
2018-08-23,GM,Automobiles,Auto Manufacturers,35.95,36.17,35.63,35.67,8742432.0
2018-08-24,GM,Automobiles,Auto Manufacturers,35.95,36.1,35.76,35.95,7277974.0
2018-08-27,GM,Automobiles,Auto Manufacturers,36.29,37.78,36.23,37.69,17968003.0
2018-08-28,GM,Automobiles,Auto Manufacturers,37.85,37.86,36.92,37.32,9638814.0
2018-08-29,GM,Automobiles,Auto Manufacturers,37.39,37.42,36.88,37.12,7223680.0
2018-08-30,GM,Automobiles,Auto Manufacturers,37.0,37.06,36.19,36.36,9765390.0
2018-08-31,GM,Automobiles,Auto Manufacturers,36.2,36.3,35.78,36.05,13713325.0
2018-09-04,GM,Automobiles,Auto Manufacturers,36.0,36.0,35.32,35.6,12821636.0
2018-09-05,GM,Automobiles,Auto Manufacturers,35.6,35.6,35.05,35.29,12763991.0
2018-09-06,GM,Automobiles,Auto Manufacturers,35.0,35.27,34.38,34.38,12913568.0
2018-09-07,GM,Automobiles,Auto Manufacturers,34.35,34.36,33.61,33.91,13209290.0
2018-09-10,GM,Automobiles,Auto Manufacturers,33.92,34.25,33.83,33.87,10675275.0
2018-09-11,GM,Automobiles,Auto Manufacturers,33.92,33.96,33.4364,33.77,8521324.0
2018-09-12,GM,Automobiles,Auto Manufacturers,33.7,34.49,33.7,34.06,9342305.0
2018-09-13,GM,Automobiles,Auto Manufacturers,34.26,34.48,33.9,34.25,14848695.0
2018-09-14,GM,Automobiles,Auto Manufacturers,34.47,34.75,34.33,34.63,13652800.0
2018-09-17,GM,Automobiles,Auto Manufacturers,34.5,35.22,34.41,35.02,10905334.0
2018-09-18,GM,Automobiles,Auto Manufacturers,35.17,35.23,34.59,35.1,8868099.0
2018-09-19,GM,Automobiles,Auto Manufacturers,35.36,35.94,35.3,35.73,10938208.0
2018-09-20,GM,Automobiles,Auto Manufacturers,35.91,36.45,35.74,36.08,11394240.0
2018-09-21,GM,Automobiles,Auto Manufacturers,36.31,36.49,35.16,35.32,27172393.0
2018-09-24,GM,Automobiles,Auto Manufacturers,35.04,35.38,34.45,34.75,9971007.0
2018-09-25,GM,Automobiles,Auto Manufacturers,34.48,34.68,33.5,33.55,14805269.0
2018-09-26,GM,Automobiles,Auto Manufacturers,33.49,34.0,33.35,33.73,18074547.0
2018-09-27,GM,Automobiles,Auto Manufacturers,33.51,33.75,33.28,33.67,11659261.0
2018-09-28,GM,Automobiles,Auto Manufacturers,33.57,33.69,33.29,33.67,8836652.0
2018-10-01,GM,Automobiles,Auto Manufacturers,34.3,34.54,33.99,34.2,13746055.0
2018-10-02,GM,Automobiles,Auto Manufacturers,33.95,34.34,33.2,33.3,22731155.0
2018-10-03,GM,Automobiles,Auto Manufacturers,35.02,35.05,33.77,34.0,28301834.0
2018-10-04,GM,Automobiles,Auto Manufacturers,34.11,34.66,33.95,34.25,18912630.0
2018-10-05,GM,Automobiles,Auto Manufacturers,34.41,34.51,33.97,34.12,10748613.0
2018-10-08,GM,Automobiles,Auto Manufacturers,33.82,34.27,33.75,34.25,8405686.0
2018-10-09,GM,Automobiles,Auto Manufacturers,34.0,34.0,32.59,32.65,19919872.0
2018-10-10,GM,Automobiles,Auto Manufacturers,32.6,32.96,32.12,32.6,17224282.0
2018-10-11,GM,Automobiles,Auto Manufacturers,32.61,33.5,32.19,32.31,18015289.0
2018-10-12,GM,Automobiles,Auto Manufacturers,32.74,32.74,31.49,31.79,14950768.0
2018-10-15,GM,Automobiles,Auto Manufacturers,31.69,32.45,31.67,32.12,13621121.0
2018-10-16,GM,Automobiles,Auto Manufacturers,32.46,32.54,31.86,32.34,11876965.0
2018-10-17,GM,Automobiles,Auto Manufacturers,32.06,32.29,31.58,31.93,9098954.0
2018-10-18,GM,Automobiles,Auto Manufacturers,31.71,31.81,30.97,31.08,14349210.0
2018-10-19,GM,Automobiles,Auto Manufacturers,30.72,31.47,30.57,31.2,12754609.0
2018-10-22,GM,Automobiles,Auto Manufacturers,31.45,31.59,31.03,31.34,11052894.0
2018-10-23,GM,Automobiles,Auto Manufacturers,30.94,32.4,30.89,32.12,16580792.0
2018-10-24,GM,Automobiles,Auto Manufacturers,31.79,32.06,30.56,30.56,18781409.0
2018-10-25,GM,Automobiles,Auto Manufacturers,31.19,32.2,31.07,32.0,16763615.0
2018-10-26,GM,Automobiles,Auto Manufacturers,31.68,32.88,31.63,32.65,18038610.0
2018-10-29,GM,Automobiles,Auto Manufacturers,34.11,34.3,32.73,33.13,19548113.0
2018-10-30,GM,Automobiles,Auto Manufacturers,33.18,33.92,33.02,33.54,16287542.0
2018-10-31,GM,Automobiles,Auto Manufacturers,35.97,37.05,35.4,36.59,37775234.0
2018-11-01,GM,Automobiles,Auto Manufacturers,36.24,36.69,35.7,36.47,15233151.0
2018-11-02,GM,Automobiles,Auto Manufacturers,36.8,37.28,35.56,36.03,13268329.0
2018-11-05,GM,Automobiles,Auto Manufacturers,36.0,36.39,35.85,36.25,11477057.0
2018-11-06,GM,Automobiles,Auto Manufacturers,36.18,36.56,36.09,36.46,11188012.0
2018-11-07,GM,Automobiles,Auto Manufacturers,36.73,37.0,36.37,36.88,9457803.0
2018-11-08,GM,Automobiles,Auto Manufacturers,36.41,36.89,36.29,36.57,10807866.0
2018-11-09,GM,Automobiles,Auto Manufacturers,36.12,36.44,35.35,35.7,9037534.0
2018-11-12,GM,Automobiles,Auto Manufacturers,35.64,36.04,35.45,35.69,10062122.0
2018-11-13,GM,Automobiles,Auto Manufacturers,35.92,36.65,35.71,35.93,8593970.0
2018-11-14,GM,Automobiles,Auto Manufacturers,36.2,36.32,34.98,35.23,10883692.0
2018-11-15,GM,Automobiles,Auto Manufacturers,34.91,35.59,33.85,35.55,17675609.0
2018-11-16,GM,Automobiles,Auto Manufacturers,35.32,35.79,35.02,35.75,11681458.0
2018-11-19,GM,Automobiles,Auto Manufacturers,35.75,35.97,35.41,35.68,11595802.0
2018-11-20,GM,Automobiles,Auto Manufacturers,35.1,35.62,34.85,35.09,10333222.0
2018-11-21,GM,Automobiles,Auto Manufacturers,35.3,35.86,34.97,35.55,6555943.0
2018-11-23,GM,Automobiles,Auto Manufacturers,35.33,36.11,35.2,35.93,4231366.0
2018-11-26,GM,Automobiles,Auto Manufacturers,36.14,38.75,36.05,37.65,30361809.0
2018-11-27,GM,Automobiles,Auto Manufacturers,37.27,37.55,36.21,36.69,25559053.0
2018-11-28,GM,Automobiles,Auto Manufacturers,36.76,37.0,35.94,36.95,12439913.0
2018-11-29,GM,Automobiles,Auto Manufacturers,36.79,36.96,36.3,36.76,8251195.0
2018-11-30,GM,Automobiles,Auto Manufacturers,36.74,38.0,36.66,37.95,18108733.0
2018-12-03,GM,Automobiles,Auto Manufacturers,39.0,39.61,38.37,38.45,17157410.0
2018-12-04,GM,Automobiles,Auto Manufacturers,38.22,38.3,36.5,36.52,14234710.0
2018-12-06,GM,Automobiles,Auto Manufacturers,35.74,35.75,34.91,35.7,14533696.0
2018-12-07,GM,Automobiles,Auto Manufacturers,35.44,35.93,34.55,34.69,9236815.0
2018-12-10,GM,Automobiles,Auto Manufacturers,34.55,34.78,33.46,34.42,12320029.0
2018-12-11,GM,Automobiles,Auto Manufacturers,35.55,35.75,34.65,34.69,12531846.0
2018-12-12,GM,Automobiles,Auto Manufacturers,35.23,36.04,35.23,35.68,10324880.0
2018-12-13,GM,Automobiles,Auto Manufacturers,35.96,36.18,35.07,35.11,9000996.0
2018-12-14,GM,Automobiles,Auto Manufacturers,35.0,35.7,34.85,35.1,8415427.0
2018-12-17,GM,Automobiles,Auto Manufacturers,34.94,35.62,34.46,34.66,10674448.0
2018-12-18,GM,Automobiles,Auto Manufacturers,35.02,35.53,34.69,34.9,8492444.0
2018-12-19,GM,Automobiles,Auto Manufacturers,35.01,36.2,34.69,34.93,11882025.0
2018-12-20,GM,Automobiles,Auto Manufacturers,34.93,35.35,33.84,34.27,14957438.0
2018-12-21,GM,Automobiles,Auto Manufacturers,34.23,34.85,32.96,32.98,21381064.0
2018-12-24,GM,Automobiles,Auto Manufacturers,32.65,32.94,32.25,32.37,9110187.0
2018-12-26,GM,Automobiles,Auto Manufacturers,32.58,33.53,31.46,33.52,12490397.0
2018-12-27,GM,Automobiles,Auto Manufacturers,33.07,34.0,32.39,33.96,13652980.0
2018-12-28,GM,Automobiles,Auto Manufacturers,33.95,34.73,33.68,33.92,8677963.0
2018-12-31,GM,Automobiles,Auto Manufacturers,34.0,34.22,32.915,33.45,8455549.0
2019-01-02,GM,Automobiles,Auto Manufacturers,32.85,33.81,32.41,33.64,7662344.0
2019-01-03,GM,Automobiles,Auto Manufacturers,33.34,33.68,32.2,32.25,11618332.0
2019-01-04,GM,Automobiles,Auto Manufacturers,32.8,33.57,32.43,33.33,10783950.0
2019-01-07,GM,Automobiles,Auto Manufacturers,33.71,34.97,33.48,34.36,10722317.0
2019-01-08,GM,Automobiles,Auto Manufacturers,35.0,35.68,34.49,34.81,10532945.0
2019-01-09,GM,Automobiles,Auto Manufacturers,34.96,35.59,34.71,35.18,9917596.0
2019-01-10,GM,Automobiles,Auto Manufacturers,35.0,35.05,34.17,34.73,9143671.0
2019-01-11,GM,Automobiles,Auto Manufacturers,36.6,37.97,36.25,37.18,32257094.0
2019-01-14,GM,Automobiles,Auto Manufacturers,37.25,38.0,37.02,37.66,14361061.0
2019-01-15,GM,Automobiles,Auto Manufacturers,37.84,37.84,36.8,37.55,11999110.0
2019-01-16,GM,Automobiles,Auto Manufacturers,37.48,37.98,37.27,37.67,17427441.0
2019-01-17,GM,Automobiles,Auto Manufacturers,37.5,38.3,37.4,38.26,13060541.0
2019-01-18,GM,Automobiles,Auto Manufacturers,38.45,38.77,37.84,38.61,10494113.0
2019-01-22,GM,Automobiles,Auto Manufacturers,38.28,38.78,37.89,38.15,12134385.0
2019-01-23,GM,Automobiles,Auto Manufacturers,38.2,38.36,37.48,37.67,7752789.0
2019-01-24,GM,Automobiles,Auto Manufacturers,37.76,38.29,37.66,38.16,7809295.0
2019-01-25,GM,Automobiles,Auto Manufacturers,38.65,38.83,38.36,38.64,8843499.0
2019-01-28,GM,Automobiles,Auto Manufacturers,38.23,38.6,38.06,38.46,11384350.0
2019-01-29,GM,Automobiles,Auto Manufacturers,38.31,38.54,38.09,38.47,5745384.0
2019-01-30,GM,Automobiles,Auto Manufacturers,38.5,39.14,38.12,39.09,11032977.0
2019-01-31,GM,Automobiles,Auto Manufacturers,38.81,39.05,38.49,39.02,11219338.0
2019-02-01,GM,Automobiles,Auto Manufacturers,38.91,39.15,38.52,38.78,8040324.0
2019-02-04,GM,Automobiles,Auto Manufacturers,38.65,38.94,38.35,38.93,9959977.0
2019-02-05,GM,Automobiles,Auto Manufacturers,39.08,39.36,38.73,39.3,12157995.0
2019-02-06,GM,Automobiles,Auto Manufacturers,40.17,40.74,39.53,39.91,16883022.0
2019-02-07,GM,Automobiles,Auto Manufacturers,39.23,39.41,38.34,38.65,15800719.0
2019-02-08,GM,Automobiles,Auto Manufacturers,38.5,38.71,38.01,38.7,8111522.0
2019-02-11,GM,Automobiles,Auto Manufacturers,38.31,38.69,38.22,38.63,9364864.0
2019-02-12,GM,Automobiles,Auto Manufacturers,38.8,39.32,38.8,39.03,9725754.0
2019-02-13,GM,Automobiles,Auto Manufacturers,39.28,39.39,38.82,39.0,6735869.0
2019-02-14,GM,Automobiles,Auto Manufacturers,38.81,39.09,38.71,38.89,7050520.0
2019-02-15,GM,Automobiles,Auto Manufacturers,39.06,39.19,38.74,39.09,8582316.0
2019-02-19,GM,Automobiles,Auto Manufacturers,38.98,39.68,38.91,39.53,9122373.0
2019-02-20,GM,Automobiles,Auto Manufacturers,39.64,40.1,39.52,39.95,9794809.0
2019-02-21,GM,Automobiles,Auto Manufacturers,40.0,40.2,39.54,39.62,7435961.0
2019-02-22,GM,Automobiles,Auto Manufacturers,39.84,40.01,39.44,39.99,6742713.0
2019-02-25,GM,Automobiles,Auto Manufacturers,40.25,40.46,40.09,40.14,9252303.0
2019-02-26,GM,Automobiles,Auto Manufacturers,39.91,40.36,39.83,40.11,7611551.0
2019-02-27,GM,Automobiles,Auto Manufacturers,40.09,40.16,39.78,40.0,8671977.0
2019-02-28,GM,Automobiles,Auto Manufacturers,39.82,39.91,39.2,39.48,9053403.0
2019-03-01,GM,Automobiles,Auto Manufacturers,39.85,39.97,39.05,39.53,7706331.0
2019-03-04,GM,Automobiles,Auto Manufacturers,39.7,41.5,39.03,39.25,7524453.0
2019-03-05,GM,Automobiles,Auto Manufacturers,39.28,39.42,39.02,39.28,4866442.0
2019-03-06,GM,Automobiles,Auto Manufacturers,39.24,39.29,38.49,38.67,9413586.0
2019-03-07,GM,Automobiles,Auto Manufacturers,38.1,38.34,37.64,38.04,8999795.0
2019-03-08,GM,Automobiles,Auto Manufacturers,37.63,38.04,37.5,37.99,6910982.0
2019-03-11,GM,Automobiles,Auto Manufacturers,38.08,38.79,38.0,38.62,12218808.0
2019-03-12,GM,Automobiles,Auto Manufacturers,38.7,39.03,38.5,38.62,6633590.0
2019-03-13,GM,Automobiles,Auto Manufacturers,38.74,39.03,38.6,38.8,7334092.0
2019-03-14,GM,Automobiles,Auto Manufacturers,38.76,38.82,37.94,38.03,8692887.0
2019-03-15,GM,Automobiles,Auto Manufacturers,38.04,38.29,37.88,38.07,16854874.0
2019-03-18,GM,Automobiles,Auto Manufacturers,38.18,38.24,37.62,37.98,7583849.0
2019-03-19,GM,Automobiles,Auto Manufacturers,38.31,38.75,38.04,38.27,9003297.0
2019-03-20,GM,Automobiles,Auto Manufacturers,37.74,37.94,36.78,37.0,11680047.0
2019-03-21,GM,Automobiles,Auto Manufacturers,37.0,37.38,36.78,37.35,8168115.0
2019-03-22,GM,Automobiles,Auto Manufacturers,37.09,37.3,36.28,36.44,10049514.0
2019-03-25,GM,Automobiles,Auto Manufacturers,36.48,37.03,36.26,36.75,6922202.0
2019-03-26,GM,Automobiles,Auto Manufacturers,36.93,36.98,36.56,36.87,6867156.0
2019-03-27,GM,Automobiles,Auto Manufacturers,36.92,37.24,36.47,36.61,7006459.0
2019-03-28,GM,Automobiles,Auto Manufacturers,36.7,37.23,36.66,37.06,5591332.0
2019-03-29,GM,Automobiles,Auto Manufacturers,37.31,37.4,36.92,37.1,9432590.0
2019-04-01,GM,Automobiles,Auto Manufacturers,37.4,37.82,37.33,37.76,7145649.0
2019-04-02,GM,Automobiles,Auto Manufacturers,37.83,38.01,37.61,37.81,5667116.0
2019-04-03,GM,Automobiles,Auto Manufacturers,38.25,38.64,38.23,38.39,9029245.0
2019-04-04,GM,Automobiles,Auto Manufacturers,38.4,38.94,38.39,38.79,7116103.0
2019-04-05,GM,Automobiles,Auto Manufacturers,38.85,39.01,38.58,38.94,4497787.0
2019-04-08,GM,Automobiles,Auto Manufacturers,38.77,39.09,38.76,39.06,5992519.0
2019-04-09,GM,Automobiles,Auto Manufacturers,38.85,39.08,38.7,38.86,6528907.0
2019-04-10,GM,Automobiles,Auto Manufacturers,38.89,39.42,38.78,39.25,5471412.0
2019-04-11,GM,Automobiles,Auto Manufacturers,39.38,39.59,39.13,39.33,4581546.0
2019-04-12,GM,Automobiles,Auto Manufacturers,39.6,40.05,39.53,39.71,4949720.0
2019-04-15,GM,Automobiles,Auto Manufacturers,39.9,40.01,39.35,39.57,5179576.0
2019-04-16,GM,Automobiles,Auto Manufacturers,39.56,39.91,39.4629,39.66,5985519.0
2019-04-17,GM,Automobiles,Auto Manufacturers,40.1,40.26,39.88,39.99,8643483.0
2019-04-18,GM,Automobiles,Auto Manufacturers,40.0,40.45,39.98,40.3,10678039.0
2019-04-22,GM,Automobiles,Auto Manufacturers,40.0,40.1,39.49,39.5,7203774.0
2019-04-23,GM,Automobiles,Auto Manufacturers,39.4,39.84,39.18,39.83,9507499.0
2019-04-24,GM,Automobiles,Auto Manufacturers,39.51,39.89,39.37,39.72,5564694.0
2019-04-25,GM,Automobiles,Auto Manufacturers,39.52,39.72,38.95,39.11,8154642.0
2019-04-26,GM,Automobiles,Auto Manufacturers,40.05,40.1,39.44,39.68,11830508.0
2019-04-29,GM,Automobiles,Auto Manufacturers,39.75,40.28,39.69,40.01,9601126.0
2019-04-30,GM,Automobiles,Auto Manufacturers,38.92,39.47,38.56,38.95,16035509.0
2019-05-01,GM,Automobiles,Auto Manufacturers,39.0,39.2,38.66,38.75,8843444.0
2019-05-02,GM,Automobiles,Auto Manufacturers,38.46,38.84,38.2,38.25,11291928.0
2019-05-03,GM,Automobiles,Auto Manufacturers,38.54,38.9,38.17,38.8,7200999.0
2019-05-06,GM,Automobiles,Auto Manufacturers,37.5,38.17,37.25,38.09,7506430.0
2019-05-07,GM,Automobiles,Auto Manufacturers,38.86,38.89,38.27,38.53,11257014.0
2019-05-08,GM,Automobiles,Auto Manufacturers,38.42,38.78,38.14,38.21,7082944.0
2019-05-09,GM,Automobiles,Auto Manufacturers,37.59,37.67,37.22,37.58,8898600.0
2019-05-10,GM,Automobiles,Auto Manufacturers,37.5,37.98,37.04,37.89,6440647.0
2019-05-13,GM,Automobiles,Auto Manufacturers,36.85,37.12,36.45,36.56,19454839.0
2019-05-14,GM,Automobiles,Auto Manufacturers,36.81,37.39,36.68,37.04,6534561.0
2019-05-15,GM,Automobiles,Auto Manufacturers,36.63,37.56,36.48,37.37,8190434.0
2019-05-16,GM,Automobiles,Auto Manufacturers,37.3,37.62,37.13,37.38,5734645.0
2019-05-17,GM,Automobiles,Auto Manufacturers,37.01,37.36,36.85,37.0,7970012.0
2019-05-20,GM,Automobiles,Auto Manufacturers,36.66,37.0,36.64,36.97,17522251.0
2019-05-21,GM,Automobiles,Auto Manufacturers,37.0,37.24,36.73,37.13,8387594.0
2019-05-22,GM,Automobiles,Auto Manufacturers,37.0,37.05,35.41,35.55,13264070.0
2019-05-23,GM,Automobiles,Auto Manufacturers,35.15,35.18,34.35,35.13,13746155.0
2019-05-24,GM,Automobiles,Auto Manufacturers,35.4,35.42,34.87,35.12,5262511.0
2019-05-28,GM,Automobiles,Auto Manufacturers,35.2,35.34,34.71,34.85,7895449.0
2019-05-29,GM,Automobiles,Auto Manufacturers,34.67,34.85,34.32,34.79,12911440.0
2019-05-30,GM,Automobiles,Auto Manufacturers,34.76,35.09,34.48,34.82,8550029.0
2019-05-31,GM,Automobiles,Auto Manufacturers,33.3,33.7,33.15,33.34,15779916.0
2019-06-03,GM,Automobiles,Auto Manufacturers,33.35,33.83,33.08,33.7,11019397.0
2019-06-04,GM,Automobiles,Auto Manufacturers,34.38,35.77,34.3,35.73,12875737.0
2019-06-05,GM,Automobiles,Auto Manufacturers,36.04,36.14,35.33,35.84,9605604.0
2019-06-06,GM,Automobiles,Auto Manufacturers,35.09,35.44,34.46,35.19,9749235.0
2019-06-07,GM,Automobiles,Auto Manufacturers,35.31,35.55,35.15,35.49,6561073.0
2019-06-10,GM,Automobiles,Auto Manufacturers,36.13,36.505,35.89,36.01,8498258.0
2019-06-11,GM,Automobiles,Auto Manufacturers,36.36,36.58,36.1,36.2,4652019.0
2019-06-12,GM,Automobiles,Auto Manufacturers,36.26,36.26,35.56,35.67,5509488.0
2019-06-13,GM,Automobiles,Auto Manufacturers,35.63,36.05,35.41,36.02,3917349.0
2019-06-14,GM,Automobiles,Auto Manufacturers,35.88,35.99,35.54,35.66,4953403.0
2019-06-17,GM,Automobiles,Auto Manufacturers,35.56,36.18,35.36,36.14,5455040.0
2019-06-18,GM,Automobiles,Auto Manufacturers,36.38,36.78,36.14,36.7,8226935.0
2019-06-19,GM,Automobiles,Auto Manufacturers,37.0,37.47,36.75,36.78,10884816.0
2019-06-20,GM,Automobiles,Auto Manufacturers,37.15,37.31,36.49,36.96,8639702.0
2019-06-21,GM,Automobiles,Auto Manufacturers,36.96,37.1,36.65,36.92,13004628.0
2019-06-24,GM,Automobiles,Auto Manufacturers,36.83,37.12,36.58,36.96,7448962.0
2019-06-25,GM,Automobiles,Auto Manufacturers,37.06,37.88,36.74,37.68,12930490.0
2019-06-26,GM,Automobiles,Auto Manufacturers,37.82,38.5,37.71,38.13,11911377.0
2019-06-27,GM,Automobiles,Auto Manufacturers,38.6,38.99,38.16,38.32,8106591.0
2019-06-28,GM,Automobiles,Auto Manufacturers,38.33,38.92,38.33,38.53,11480906.0
2019-07-01,GM,Automobiles,Auto Manufacturers,38.93,38.99,38.43,38.75,10240047.0
2019-07-02,GM,Automobiles,Auto Manufacturers,38.73,38.75,38.15,38.34,6679404.0
2019-07-03,GM,Automobiles,Auto Manufacturers,38.5,38.69,37.99,38.16,4409415.0
2019-07-05,GM,Automobiles,Auto Manufacturers,38.0,38.52,37.74,38.5,4851942.0
2019-07-08,GM,Automobiles,Auto Manufacturers,38.41,38.64,38.12,38.23,5787340.0
2019-07-09,GM,Automobiles,Auto Manufacturers,37.97,38.17,37.58,38.08,6204688.0
2019-07-10,GM,Automobiles,Auto Manufacturers,38.35,38.47,37.87,38.1,5153125.0
2019-07-11,GM,Automobiles,Auto Manufacturers,38.28,38.58,38.1,38.43,4598365.0
2019-07-12,GM,Automobiles,Auto Manufacturers,38.6,39.41,38.52,39.21,7164651.0
2019-07-15,GM,Automobiles,Auto Manufacturers,39.21,39.36,38.89,39.36,5448843.0
2019-07-16,GM,Automobiles,Auto Manufacturers,38.99,39.7,38.65,39.43,8584759.0
2019-07-17,GM,Automobiles,Auto Manufacturers,39.41,39.46,38.82,39.16,5727315.0
2019-07-18,GM,Automobiles,Auto Manufacturers,38.97,39.28,38.87,39.12,5713764.0
2019-07-19,GM,Automobiles,Auto Manufacturers,39.4,39.82,39.24,39.48,8194487.0
2019-07-22,GM,Automobiles,Auto Manufacturers,39.96,40.37,39.77,39.86,6814590.0
2019-07-23,GM,Automobiles,Auto Manufacturers,40.35,40.92,40.15,40.71,12584313.0
2019-07-24,GM,Automobiles,Auto Manufacturers,40.59,40.91,40.33,40.88,7318548.0
2019-07-25,GM,Automobiles,Auto Manufacturers,40.34,40.82,40.12,40.75,8304803.0
2019-07-26,GM,Automobiles,Auto Manufacturers,40.72,41.0,40.47,40.77,5705945.0
2019-07-29,GM,Automobiles,Auto Manufacturers,40.71,40.88,40.56,40.68,5711203.0
2019-07-30,GM,Automobiles,Auto Manufacturers,40.26,40.56,39.92,40.43,5436861.0
2019-07-31,GM,Automobiles,Auto Manufacturers,40.6,40.72,40.11,40.34,10155715.0
2019-08-01,GM,Automobiles,Auto Manufacturers,41.26,41.9,39.67,40.15,18102916.0
2019-08-02,GM,Automobiles,Auto Manufacturers,39.91,40.23,39.59,39.78,9144879.0
2019-08-05,GM,Automobiles,Auto Manufacturers,39.2,39.28,38.68,39.01,9478032.0
2019-08-06,GM,Automobiles,Auto Manufacturers,39.16,39.31,38.65,39.08,7104475.0
2019-08-07,GM,Automobiles,Auto Manufacturers,38.69,39.5,38.41,39.39,7924699.0
2019-08-08,GM,Automobiles,Auto Manufacturers,39.5,40.2,39.37,40.1,6204377.0
2019-08-09,GM,Automobiles,Auto Manufacturers,39.76,39.86,39.3,39.61,6125010.0
2019-08-12,GM,Automobiles,Auto Manufacturers,39.23,39.31,38.67,38.86,3499100.0
2019-08-13,GM,Automobiles,Auto Manufacturers,38.83,39.63,38.48,39.01,6350376.0
2019-08-14,GM,Automobiles,Auto Manufacturers,38.25,38.28,37.05,37.19,9878088.0
2019-08-15,GM,Automobiles,Auto Manufacturers,37.17,37.24,36.15,36.47,7904300.0
2019-08-16,GM,Automobiles,Auto Manufacturers,36.58,37.1,36.37,37.0,7171944.0
2019-08-19,GM,Automobiles,Auto Manufacturers,37.51,37.6,37.19,37.36,3900136.0
2019-08-20,GM,Automobiles,Auto Manufacturers,37.2,37.29,36.92,36.96,4110525.0
2019-08-21,GM,Automobiles,Auto Manufacturers,37.36,37.36,37.06,37.12,3793507.0
2019-08-22,GM,Automobiles,Auto Manufacturers,37.25,37.51,37.05,37.26,4044319.0
